"STRM","Streamline Health Solutions, Inc.","1.7","$53.83M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/strm",""
"SSBI","Summit State Bank","16.6875","$101.29M","2006","n/a","n/a","https://old.nasdaq.com/symbol/ssbi",""
"SMMT","Summit Therapeutics Inc. ","5.59","$459.51M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/smmt",""
"SNDL","Sundial Growers Inc.","0.645","$715.78M","2019","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/sndl",""
"STKL","SunOpta, Inc.","13.07","$1.18B","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/stkl",""
"RUN","Sunrun Inc.","86.39","$17.06B","2015","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/run",""
"SMCI","Super Micro Computer, Inc.","34.21","$1.77B","2020","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/smci",""
"SPCB","SuperCom, Ltd.","1.31","$21.33M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/spcb",""
"SGC","Superior Group of Companies, Inc.","25.03","$386.34M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/sgc",""
"SUPN","Supernus Pharmaceuticals, Inc.","29.94","$1.58B","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/supn",""
"SGRY","Surgery Partners, Inc.","30.86","$1.56B","2015","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/sgry",""
"SRDX","Surmodics, Inc.","45.86","$627.46M","1998","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/srdx",""
"SSSS","SuRo Capital Corp.","14.66","$291.94M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ssss",""
"STRO","Sutro Biopharma, Inc.","27.54","$1.26B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/stro",""
"SWKH","SWK Holdings Corporation","13.95","$178.41M","n/a","Finance","Diversified Financial Services","https://old.nasdaq.com/symbol/swkh",""
"SYNA","Synaptics Incorporated","105.9","$3.66B","2002","Technology","Semiconductors","https://old.nasdaq.com/symbol/syna",""
"SNCR","Synchronoss Technologies, Inc.","4.89","$215.68M","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/sncr",""
"SNDX","Syndax Pharmaceuticals, Inc.","20.23","$954.54M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sndx",""
"SYBX","Synlogic, Inc.","4.09","$142.47M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sybx",""
"SNPS","Synopsys, Inc.","270.14","$41.34B","1992","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/snps",""
"SYPR","Sypris Solutions, Inc.","2.02","$43.06M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sypr",""
"SYRS","Syros Pharmaceuticals, Inc.","12.19","$685.04M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/syrs",""
"TROW","T. Rowe Price Group, Inc.","156.21","$35.37B","1986","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/trow",""
"TTOO","T2 Biosystems, Inc.","1.87","$276.68M","2014","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ttoo",""
"TCMD","Tactile Systems Technology, Inc.","52.62","$1.02B","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tcmd",""
"TAIT","Taitron Components Incorporated","3.239","$18.8M","1995","Technology","Electronic Components","https://old.nasdaq.com/symbol/tait",""
"TTWO","Take-Two Interactive Software, Inc.","204.66","$23.56B","1997","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ttwo",""
"TNDM","Tandem Diabetes Care, Inc.","98.62","$6.13B","2013","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tndm",""
"TANH","Tantech Holdings Ltd.","1.86","$53.73M","2015","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tanh",""
"TAOP","Taoping Inc.","3.43","$26.26M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/taop",""
"TH","Target Hospitality Corp.","1.58","$159.85M","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/th",""
"TARS","Tarsus Pharmaceuticals, Inc.","40.72","$827.45M","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tars",""
"TATT","TAT Technologies Ltd.","5.86","$52.01M","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tatt",""
"TAYD","Taylor Devices, Inc.","10.4001","$36.28M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tayd",""
"TSHA","Taysha Gene Therapies, Inc.","30.81","$1.16B","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tsha",""
"CGBD","TCG BDC, Inc.","11.25","$633.47M","2017","n/a","n/a","https://old.nasdaq.com/symbol/cgbd",""
"PETZ","TDH Holdings, Inc.","2.1","$96.28M","2017","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/petz",""
"TCCO","Technical Communications Corporation","3.92","$7.25M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/tcco",""
"TTGT","TechTarget, Inc.","72.44","$2.04B","2007","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ttgt",""
"TGLS","Tecnoglass Inc.","7.28","$347.07M","2012","Consumer Durables","Electronic Components","https://old.nasdaq.com/symbol/tgls",""
"TECTP","Tectonic Financial, Inc.","9.74","n/a","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/tectp",""
"TELA","TELA Bio, Inc.","14.8","$213.6M","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tela",""
"TLS","Telos Corporation","39.83","n/a","2020","Technology","EDP Services","https://old.nasdaq.com/symbol/tls",""
"TENB","Tenable Holdings, Inc.","53.67","$5.53B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tenb",""
"TENX","Tenax Therapeutics, Inc.","2.49","$31.42M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tenx",""
"TER","Teradyne, Inc.","137.95","$22.91B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/ter",""
"TBNK","Territorial Bancorp Inc.","26.16","$248.88M","2009","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tbnk",""
"TSLA","Tesla, Inc. ","846.64","$802.53B","2010","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/tsla",""
"TTEK","Tetra Tech, Inc.","142.42","$7.72B","1991","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/ttek",""
"TCBI","Texas Capital Bancshares, Inc.","66.37","$3.35B","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbi",""
"TXN","Texas Instruments Incorporated","172.81","$158.63B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/txn",""
"TXRH","Texas Roadhouse, Inc.","79.71","$5.54B","2004","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/txrh",""
"TFSL","TFS Financial Corporation","19.05","$5.34B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tfsl",""
"TGTX","TG Therapeutics, Inc.","49.42","$6.81B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tgtx",""
"WTER","The Alkaline Water Company Inc.","1.24","$91.31M","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/wter",""
"ANDE","The Andersons, Inc.","25.25","$832.71M","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/ande",""
"TBBK","The Bancorp, Inc.","17.34","$998.63M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tbbk",""
"BPRN","The Bank of Princeton","23.28","$157.91M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bprn",""
"CG","The Carlyle Group Inc.","33.4","$11.81B","2012","Finance","Investment Managers","https://old.nasdaq.com/symbol/cg",""
"CAKE","The Cheesecake Factory Incorporated","42.36","$1.93B","1992","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cake",""
"CHEF","The Chefs&#39; Warehouse, Inc.","28.62","$1.08B","2011","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/chef",""
"DSGX","The Descartes Systems Group Inc.","62.5","$5.28B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/dsgx",""
"DXYN","The Dixie Group, Inc.","3.6","$56.93M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/dxyn",""
"ENSG","The Ensign Group, Inc.","85.18","$4.62B","2007","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/ensg",""
"XONE","The ExOne Company","22.55","$455.47M","2013","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/xone",""
"FBMS","The First Bancshares, Inc.","32.57","$697.19M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fbms",""
"FLIC","The First of Long Island Corporation","17.95","$428.77M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/flic",""
"GT","The Goodyear Tire & Rubber Company","11.45","$2.67B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/gt",""
"HCKT","The Hackett Group, Inc.","14.77","$442.54M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/hckt",""
"HAIN","The Hain Celestial Group, Inc.","39.96","$4.02B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/hain",""
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","5.63","$34.53M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cuba",""
"INTG","The Intergroup Corporation","31.2","$71.26M","n/a","Consumer Services","Building operators","https://old.nasdaq.com/symbol/intg",""
"JYNT","The Joint Corp.","29.82","$418.71M","2014","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/jynt",""
"KHC","The Kraft Heinz Company","32.91","$40.24B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/khc",""
"OLD","The Long-Term Care ETF","30.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/old",""
"LOVE","The Lovesac Company","56.2","$825.19M","2018","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/love",""
"MIDD","The Middleby Corporation","136.75","$7.6B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/midd",""
"ODP","The ODP Corporation","47.51","$2.5B","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/odp",""
"OLB","The OLB Group, Inc.","5.27","$32.46M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/olb",""
"STKS","The ONE Group Hospitality, Inc.","4","$116.27M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/stks",""
"PNTG","The Pennant Group, Inc.","62.71","$1.77B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/pntg",""
"REAL","The RealReal, Inc.","27.29","$2.42B","2019","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/real",""
"RMR","The RMR Group Inc.","38.26","$1.2B","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/rmr",""
"SHYF","The Shyft Group, Inc.","31.89","$1.13B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/shyf",""
"SMPL","The Simply Good Foods Company","27.4","$2.62B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/smpl",""
"TTD","The Trade Desk, Inc.","812.96","$38.18B","2016","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ttd",""
"YORW","The York Water Company","45.71","$596.51M","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/yorw",""
"NCTY","The9 Limited","11.18","$100.16M","2004","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ncty",""
"TXMD","TherapeuticsMD, Inc.","1.5","$449.65M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/txmd",""
"THTX","Theratechnologies Inc.","2.29","$176.36M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/thtx",""
"TBPH","Theravance Biopharma, Inc.","18.13","$1.16B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tbph",""
"THMO","ThermoGenesis Holdings, Inc.","2.65","$20.66M","n/a","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/thmo",""
"THRY","Thryv Holdings, Inc.","19.1","$593.38M","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/thry",""
"TLRY","Tilray, Inc.","18.02","$2.85B","2018","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/tlry",""
"TSBK","Timberland Bancorp, Inc.","27.8","$231.18M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/tsbk",""
"TIPT","Tiptree Inc.","5.06","$170.19M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/tipt",""
"TITN","Titan Machinery Inc.","22.48","$507.06M","2007","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/titn",""
"TTNP","Titan Pharmaceuticals, Inc.","3.19","$21.21M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ttnp",""
"TLSA","Tiziana Life Sciences plc","3.97","$386.31M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlsa",""
"TMUS","T-Mobile US, Inc.","130.36","$161.8B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tmus",""
"TOMZ","TOMI Environmental Solutions, Inc.","4.88","$81.79M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tomz",""
"TNXP","Tonix Pharmaceuticals Holding Corp.","1.03","$272.72M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tnxp",""
"TOPS","TOP Ships Inc.","1.64","$65.32M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tops",""
"TRMD","TORM plc","7.41","$551.03M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/trmd",""
"TBLT","ToughBuilt Industries, Inc.","1.3","$52.37M","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tblt",""
"TSEM","Tower Semiconductor Ltd.","30.23","$3.26B","1994","Technology","Semiconductors","https://old.nasdaq.com/symbol/tsem",""
"TOWN","Towne Bank","25.73","$1.87B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/town",""
"TPIC","TPI Composites, Inc.","68.52","$2.45B","2016","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tpic",""
"TCON","TRACON Pharmaceuticals, Inc.","10.61","$154.15M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tcon",""
"TSCO","Tractor Supply Company","155.62","$18.13B","1994","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/tsco",""
"TW","Tradeweb Markets Inc.","64.32","$14.64B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/tw",""
"TACT","TransAct Technologies Incorporated","10.03","$89.56M","1996","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/tact",""
"TRNS","Transcat, Inc.","37.42","$278.2M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/trns",""
"TBIO","Translate Bio, Inc.","23.03","$1.71B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tbio",""
"TMDX","TransMedics Group, Inc.","23.77","$645.61M","2019","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/tmdx",""
"TZOO","Travelzoo","10.26","$116.05M","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/tzoo",""
"TVTX","Travere Therapeutics, Inc.","27.67","$1.41B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tvtx",""
"TRVN","Trevena, Inc.","2.21","$347.04M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/trvn",""
"TRVI","Trevi Therapeutics, Inc.","2.97","$54.59M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/trvi",""
"TCBK","TriCo Bancshares","40.37","$1.2B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbk",""
"TDAC","Trident Acquisitions Corp.","12.45","$149M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tdac",""
"TDACU","Trident Acquisitions Corp.","15.6","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tdacu",""
"TRS","TriMas Corporation","34.22","$1.48B","2007","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/trs",""
"TRMB","Trimble Inc.","70.76","$17.7B","1990","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/trmb",""
"TRIB","Trinity Biotech plc","4.62","$96.57M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/trib",""
"TCOM","Trip.com Group Limited","33.58","$19.92B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/tcom",""
"TRIP","TripAdvisor, Inc.","33.19","$4.46B","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/trip",""
"TRVG","trivago N.V.","2.19","$774.54M","2016","Technology","EDP Services","https://old.nasdaq.com/symbol/trvg",""
"TRUE","TrueCar, Inc.","5.07","$527.76M","2014","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/true",""
"TRUP","Trupanion, Inc.","118.07","$4.63B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/trup",""
"TRST","TrustCo Bank Corp NY","7.08","$682.74M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/trst",""
"TRMK","Trustmark Corporation","30.52","$1.94B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/trmk",""
"TTEC","TTEC Holdings, Inc.","82.89","$3.87B","1996","Technology","Professional Services","https://old.nasdaq.com/symbol/ttec",""
"TTMI","TTM Technologies, Inc.","14.17","$1.51B","2000","Technology","Electrical Products","https://old.nasdaq.com/symbol/ttmi",""
"TC","TuanChe Limited","3.83","$77.04M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/tc",""
"TCX","Tucows Inc.","82.82","$878.41M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/tcx",""
"TOUR","Tuniu Corporation","2.16","$266.47M","2014","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/tour",""
"TWIN","Twin Disc, Incorporated","8.95","$121.43M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/twin",""
"TWST","Twist Bioscience Corporation","190.64","$9.27B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/twst",""
"USEG","U.S. Energy Corp.","4.55","$14.76M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/useg",""
"GROW","U.S. Global Investors, Inc.","5.24","$79.05M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/grow",""
"USAU","U.S. Gold Corp.","13.13","$75.59M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/usau",""
"UCL","uCloudlink Group Inc.","10.38","$292.25M","2020","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/ucl",""
"UK","Ucommune International Ltd ","4.9","$394.21M","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uk",""
"UFPI","UFP Industries, Inc.","60.26","$3.69B","1993","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/ufpi",""
"UFPT","UFP Technologies, Inc.","46.24","$346.56M","1993","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ufpt",""
"ULTA","Ulta Beauty, Inc.","299.92","$16.9B","2007","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/ulta",""
"UCTT","Ultra Clean Holdings, Inc.","43.36","$1.76B","2004","Technology","Semiconductors","https://old.nasdaq.com/symbol/uctt",""
"RARE","Ultragenyx Pharmaceutical Inc.","140.47","$9.29B","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rare",""
"ULBI","Ultralife Corporation","6.8","$108.31M","1992","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ulbi",""
"UMBF","UMB Financial Corporation","75.18","$3.61B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/umbf",""
"UNB","Union Bankshares, Inc.","26.51","$118.64M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/unb",""
"QURE","uniQure N.V.","39.26","$1.75B","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/qure",""
"UAL","United Airlines Holdings, Inc.","42.14","$12.33B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/ual",""
"UBCP","United Bancorp, Inc.","14.07","$84.09M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ubcp",""
"UBOH","United Bancshares, Inc.","24.65","$80.65M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/uboh",""
"UBSI","United Bankshares, Inc.","35.68","$4.63B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ubsi",""
"UFCS","United Fire Group, Inc","30.85","$772.21M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/ufcs",""
"UNFI","United Natural Foods, Inc.","25.02","$1.4B","2019","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/unfi",""
"UBFO","United Security Bancshares","7.62","$129.37M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ubfo",""
"USLM","United States Lime & Minerals, Inc.","128.36","$722.76M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/uslm",""
"UTHR","United Therapeutics Corporation","167.71","$7.45B","1999","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/uthr",""
"UG","United-Guardian, Inc.","14.225","$65.35M","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ug",""
"UNIT","Uniti Group Inc.","12.7","$2.96B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/unit",""
"UNTY","Unity Bancorp, Inc.","19.38","$204.76M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/unty",""
"UBX","Unity Biotechnology, Inc.","6.81","$360.34M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ubx",""
"OLED","Universal Display Corporation","247.86","$11.68B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/oled",""
"UEIC","Universal Electronics Inc.","60.16","$827.18M","1993","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/ueic",""
"ULH","Universal Logistics Holdings, Inc.","23.26","$625.99M","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ulh",""
"UVSP","Univest Financial Corporation","23.39","$684.56M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/uvsp",""
"TIGR","UP Fintech Holding Limited","17.76","$2.5B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/tigr",""
"UPLD","Upland Software, Inc.","49.86","$1.47B","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/upld",""
"UPST","Upstart Holdings, Inc.","64.47","$4.67B","2020","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/upst",""
"UPWK","Upwork Inc.","41.35","$5.05B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/upwk",""
"UONE","Urban One, Inc. ","5.91","$282.19M","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/uone",""
"UONEK","Urban One, Inc. ","1.6","$76.4M","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/uonek",""
"URBN","Urban Outfitters, Inc.","26.76","$2.62B","1993","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/urbn",""
"URGN","UroGen Pharma Ltd.","21","$463.95M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/urgn",""
"USIO","Usio, Inc.","3.02","$75.42M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/usio",""
"UTMD","Utah Medical Products, Inc.","87.23","$317.55M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/utmd",""
"UTSI","UTStarcom Holdings Corp","1.86","$66.82M","2000","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/utsi",""
"UXIN","Uxin Limited","1.27","$433.61M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uxin",""
"VCNX","Vaccinex, Inc.","2.55","$57.08M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vcnx",""
"VLY","Valley National Bancorp","10.99","$4.44B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/vly",""
"VLYPO","Valley National Bancorp","25.72","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/vlypo",""
"VLYPP","Valley National Bancorp","28.43","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/vlypp",""
"VALU","Value Line, Inc.","30.65","$293.91M","1983","Finance","Investment Managers","https://old.nasdaq.com/symbol/valu",""
"VNDA","Vanda Pharmaceuticals Inc.","14.2","$776.62M","2006","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vnda",""
"BBH","VanEck Vectors Biotech ETF","187.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbh",""
"ANGL","VanEck Vectors Fallen Angel High Yield Bond ETF","32.13","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/angl",""
"BJK","VanEck Vectors Gaming ETF","47.59","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bjk",""
"PPH","VanEck Vectors Pharmaceutical ETF","70.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pph",""
"RTH","VanEck Vectors Retail ETF","162.93","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rth",""
"SMH","VanEck Vectors Semiconductor ETF","240.93","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/smh",""
"ESPO","VanEck Vectors Video Gaming and eSports ETF","76.22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/espo",""
"VWOB","Vanguard Emerging Markets Government Bond ETF","80.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vwob",""
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","53.91","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vnqi",""
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","96.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vcit",""
"VGIT","Vanguard Intermediate-Term Treasury ETF","69.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vgit",""
"VIGI","Vanguard International Dividend Appreciation ETF","83.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vigi",""
"VYMI","Vanguard International High Dividend Yield ETF","63.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vymi",""
"VCLT","Vanguard Long-Term Corporate Bond ETF","108.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vclt",""
